,Date,Open,Close,High,Low,Volume
1,2020-05-25,8718.4,8726.39,8731.79,8712.01,296.859348
2,2020-05-25,8726.98,8720.57,8731.02,8698.14,252.657136
3,2020-05-25,8721.72,8741.1,8749.0,8721.61,255.193776
4,2020-05-25,8740.82,8727.55,8750.0,8726.47,227.09434
5,2020-05-25,8727.65,8737.79,8739.45,8716.42,172.960065
6,2020-05-25,8737.36,8760.0,8760.41,8734.5,234.701542
7,2020-05-25,8759.61,8754.69,8768.64,8747.61,258.467656
8,2020-05-25,8754.69,8735.69,8756.12,8733.33,159.685449
9,2020-05-25,8735.69,8752.41,8753.89,8729.41,221.996212
10,2020-05-25,8753.2,8770.0,8773.84,8752.6,214.437769
11,2020-05-25,8769.31,8742.69,8769.31,8731.52,288.691664
12,2020-05-25,8743.22,8752.44,8759.37,8738.19,142.908947
13,2020-05-25,8752.46,8768.49,8769.5,8745.0,205.268731
14,2020-05-25,8768.49,8766.64,8783.56,8763.58,345.373318
15,2020-05-25,8766.59,8759.83,8769.7,8753.13,160.499528
16,2020-05-25,8759.82,8773.13,8775.65,8756.0,168.162571
17,2020-05-25,8773.14,8765.55,8778.13,8765.38,170.412788
18,2020-05-25,8765.31,8776.35,8782.04,8764.79,178.582354
19,2020-05-25,8775.99,8763.42,8786.88,8754.0,313.735978
20,2020-05-25,8761.74,8769.16,8770.0,8752.0,117.072459
21,2020-05-25,8769.17,8761.01,8774.2,8742.9,255.554127
22,2020-05-25,8761.16,8765.01,8783.74,8761.15,163.046314
23,2020-05-25,8765.0,8765.01,8777.04,8762.36,115.677212
24,2020-05-25,8765.0,8753.96,8773.49,8746.46,203.6584
25,2020-05-25,8753.21,8738.51,8756.88,8728.41,331.299292
26,2020-05-25,8738.88,8754.88,8759.95,8738.87,148.059414
27,2020-05-25,8754.81,8737.0,8757.93,8730.01,174.218137
28,2020-05-25,8737.0,8761.0,8763.0,8732.66,242.184652
29,2020-05-25,8761.31,8768.65,8769.9,8750.0,213.635723
30,2020-05-25,8768.95,8770.57,8774.96,8764.61,182.442936
31,2020-05-25,8770.57,8752.59,8774.99,8751.01,129.622627
32,2020-05-25,8752.58,8779.18,8785.39,8750.12,260.663029
33,2020-05-25,8779.14,8814.14,8835.86,8776.41,682.835247
34,2020-05-25,8813.21,8829.05,8845.0,8813.18,501.064102
35,2020-05-25,8829.06,8833.71,8838.88,8820.64,305.386971
36,2020-05-25,8833.73,8818.65,8857.0,8817.5,519.281092
37,2020-05-25,8818.65,8828.49,8831.06,8818.65,205.85179
38,2020-05-25,8828.09,8815.63,8840.01,8810.68,203.410159
39,2020-05-25,8815.63,8820.99,8828.45,8813.01,206.464648
40,2020-05-25,8820.98,8806.69,8828.43,8795.16,405.815662
41,2020-05-25,8805.38,8801.63,8812.84,8794.37,188.069718
42,2020-05-25,8801.84,8815.29,8819.04,8796.49,128.193866
43,2020-05-25,8815.29,8806.02,8818.67,8804.28,156.895464
44,2020-05-25,8806.03,8803.73,8809.93,8797.47,132.670807
45,2020-05-25,8803.28,8755.95,8807.74,8744.39,651.797711
46,2020-05-25,8756.0,8760.0,8766.58,8742.53,301.654453
